,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
9,74,Dogecoin,DOGE,dogecoin,873,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142664846383.70523,142664846383.70523,True,,10,,,,2024-01-15T17:37:00.000Z,0.08072304027516758,319324647.46156,-21.9266,0.33474298,-1.55956794,1.62415912,-14.88994053,2.85755942,36.92090546,11516340140.482433,0.6854,11516340140.48,,2024-01-15T17:37:00.000Z,,,,,,2024-01-15 12:37:37.747794
10,1958,TRON,TRX,tron,897,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88233417552.4033,88233475924.3871,True,,11,71659659264.0,8132861826.372006,,2024-01-15T17:36:00.000Z,0.11349289000119138,292192769.8888067,-20.3521,0.13514003,-0.03557686,9.97710372,10.68617785,9.8721076,28.98296223,10013865552.704098,0.5961,10013872177.51,,2024-01-15T17:36:00.000Z,,,,,,2024-01-15 12:37:37.747794
11,6636,Polkadot,DOT,polkadot-new,661,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1267804476.715794,1400064978.4241457,True,,12,,,,2024-01-15T17:36:00.000Z,7.539094943889332,207265610.85595456,25.3214,1.02663849,-1.52762379,4.40305707,3.34448315,36.03973248,104.22340463,9558098320.248304,0.569,10555222799.95,,2024-01-15T17:36:00.000Z,,,,,,2024-01-15 12:37:37.747794
12,1975,Chainlink,LINK,chainlink,1568,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,13,,,,2024-01-15T17:36:00.000Z,15.489781756455253,773162663.9577577,35.0742,1.20842614,1.13227595,13.59819,5.46728585,9.2359456,110.45205588,8799744558.162344,0.5237,15489781756.46,,2024-01-15T17:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-15 12:37:37.747794
13,11419,Toncoin,TON,toncoin,187,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456764504.8469152,5101204539.361079,True,,14,3414166606.0,8137433286.066172,,2024-01-15T17:37:00.000Z,2.3834318078577597,73136120.39172159,-5.9265,0.4089618,3.47597191,6.61274389,5.40736388,1.56468885,18.05856496,8238962473.125816,0.4903,12158373157.5,,2024-01-15T17:37:00.000Z,,,,,,2024-01-15 12:37:37.747794
14,3890,Polygon,MATIC,polygon,1239,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562650827.633085,10000000000.0,False,,15,,,,2024-01-15T17:36:00.000Z,0.8491602476610204,353495311.03019065,23.552,1.12353017,-2.03942552,4.66608131,-1.56090843,-4.05945589,63.12410447,8120222945.088772,0.4833,8491602476.61,,2024-01-15T17:36:00.000Z,,,,,,2024-01-15 12:37:37.747794
0,1,Bitcoin,BTC,bitcoin,10707,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19599406.0,19599406.0,False,,1,,,,2024-01-15T17:38:00.000Z,42677.64879979719,23229999211.82336,73.6907,0.67888697,-0.65275275,-6.04928501,0.44175363,16.71681711,50.19042376,836456565952.638,49.7807,896230624795.74,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:38:37.943645
1,1027,Ethereum,ETH,ethereum,8248,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120180819.14963801,120180819.14963801,True,,2,,,,2024-01-15T17:38:00.000Z,2531.868966002522,10814122108.349049,21.7187,0.57980711,-0.02151136,11.13922916,12.56036359,25.89682195,61.41144326,304282086313.7301,18.109,304282086313.73,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:38:37.943645
2,825,Tether USDt,USDT,tether,71375,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,95010835095.95918,98602960962.7516,True,,3,,,,2024-01-15T17:37:00.000Z,0.9995227361523734,43058309866.525116,41.1151,0.00713583,-0.0242941,-0.11972387,0.00540361,-0.07022824,-0.10603725,94965489859.23508,5.6518,98555901334.22,,2024-01-15T17:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-15 12:38:37.943645
3,1839,BNB,BNB,bnb,2008,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151689561.1880184,151689561.1880184,False,,4,,,,2024-01-15T17:37:00.000Z,317.17163416665517,1594662710.5435982,113.7228,0.20238586,3.6879819,5.34758189,28.73575287,28.24096754,49.86615747,48111626008.02663,2.8633,48111626008.03,,2024-01-15T17:37:00.000Z,,,,,,2024-01-15 12:38:37.943645
4,5426,Solana,SOL,solana,614,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,432684519.4713864,567229310.4871085,True,,5,,,,2024-01-15T17:38:00.000Z,95.18900062145408,2224350814.3483005,-12.6394,1.25507522,-5.80947865,-0.08147259,25.20290646,51.84347249,295.48518193,41186806992.85536,2.4517,53993991188.46,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:38:37.943645
5,52,XRP,XRP,xrp,1199,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54266821529.0,99988013070.0,False,,6,,,,2024-01-15T17:38:00.000Z,0.5738344596998896,1191358111.4074497,117.7875,0.36350792,-1.08100196,1.06939458,-7.86477049,-8.35651606,16.88739479,31140172211.72405,1.8533,57383445969.99,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:38:37.943645
6,3408,USDC,USDC,usd-coin,16210,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25483730797.828663,25483730797.828663,False,,7,,,,2024-01-15T17:38:00.000Z,1.0002576818735451,5285550938.415603,66.3262,0.01332507,0.01108606,0.00761442,0.02098679,0.02556739,0.02755998,25490297493.325565,1.517,25490297493.33,,2024-01-15T17:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-15 12:38:37.943645
7,2010,Cardano,ADA,cardano,1024,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35395220857.908,36528237975.525,False,,8,,,,2024-01-15T17:37:00.000Z,0.5280540380430229,383452949.9383392,32.1682,0.45489751,-3.44731636,2.89602793,-14.92648248,37.38881002,113.42570861,18690589301.442947,1.1123,23762431711.94,,2024-01-15T17:37:00.000Z,,,,,,2024-01-15 12:38:37.943645
8,5805,Avalanche,AVAX,avalanche,636,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366648413.69842523,434681323.69842523,False,,9,,,,2024-01-15T17:37:00.000Z,36.14627480284104,533327043.4107583,-5.8523,1.45711338,-3.29374552,5.61492008,-18.12526542,58.18611919,297.19082711,13252974317.569027,0.7887,26025317858.05,,2024-01-15T17:37:00.000Z,,,,,,2024-01-15 12:38:37.943645
9,74,Dogecoin,DOGE,dogecoin,873,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142664846383.70523,142664846383.70523,True,,10,,,,2024-01-15T17:38:00.000Z,0.08073773855681123,319226740.4258501,-21.9598,0.35249114,-1.50047197,1.62086042,-14.88501486,2.86983701,36.94832745,11518437068.575228,0.6855,11518437068.58,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:38:37.943645
10,1958,TRON,TRX,tron,897,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88233417552.4033,88233475924.3871,True,,11,71659659264.0,8131547653.613144,,2024-01-15T17:37:00.000Z,0.11347455091372766,292030286.9353431,-20.3661,0.10216148,-0.05168888,9.95293747,10.6237836,9.88566769,28.95679467,10012247432.34238,0.5959,10012254056.08,,2024-01-15T17:37:00.000Z,,,,,,2024-01-15 12:38:37.943645
11,6636,Polkadot,DOT,polkadot-new,661,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1267804476.715794,1400064978.4241457,True,,12,,,,2024-01-15T17:37:00.000Z,7.541697522582732,207278657.09151617,25.3164,0.97752774,-1.48742852,4.386834,3.18036465,36.19459734,104.33266706,9561397881.166801,0.5692,10558866579.24,,2024-01-15T17:37:00.000Z,,,,,,2024-01-15 12:38:37.943645
12,1975,Chainlink,LINK,chainlink,1568,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,13,,,,2024-01-15T17:37:00.000Z,15.489350620107494,772690234.061662,34.9564,1.20943769,1.12997751,13.49527031,5.43749639,9.22147542,110.45500189,8799499629.615921,0.5237,15489350620.11,,2024-01-15T17:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-15 12:38:37.943645
13,11419,Toncoin,TON,toncoin,187,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456764504.8469152,5101204539.361079,True,,14,3414166606.0,8147074727.833721,,2024-01-15T17:38:00.000Z,2.3862557596094423,73140233.37946638,-5.9463,0.82067754,3.5124745,6.73993751,5.51278808,1.69962068,18.16449062,8248724209.304433,0.4909,12172778713.0,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:38:37.943645
14,3890,Polygon,MATIC,polygon,1239,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562650827.633085,10000000000.0,False,,15,,,,2024-01-15T17:37:00.000Z,0.8492762687738299,352985692.8429681,23.3565,1.1722359,-2.02562458,4.4772053,-1.57282938,-3.94490594,63.16210141,8121332414.479203,0.4833,8492762687.74,,2024-01-15T17:37:00.000Z,,,,,,2024-01-15 12:38:37.943645
0,1,Bitcoin,BTC,bitcoin,10707,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19599406.0,19599406.0,False,,1,,,,2024-01-15T17:39:00.000Z,42658.81004611508,23229965099.468174,73.6683,0.62266598,-0.71427754,-6.10224803,0.39673519,16.67263917,50.12177551,836087337570.6882,49.7587,895835010968.42,,2024-01-15T17:39:00.000Z,,,,,,2024-01-15 12:39:38.160208
1,1027,Ethereum,ETH,ethereum,8248,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120180819.14963801,120180819.14963801,True,,2,,,,2024-01-15T17:39:00.000Z,2530.9582232780754,10814496594.817177,21.7357,0.53516292,-0.12586553,11.08365443,12.51110791,25.88515913,61.34735533,304172632507.07153,18.1025,304172632507.07,,2024-01-15T17:39:00.000Z,,,,,,2024-01-15 12:39:38.160208
2,825,Tether USDt,USDT,tether,71376,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,95010835095.95918,98602960962.7516,True,,3,,,,2024-01-15T17:38:00.000Z,0.9997055527503573,43057977574.50729,41.0924,0.01908947,-0.00677063,-0.10976763,0.03027967,-0.04937245,-0.0918299,94982859416.87892,5.6528,98573927592.09,,2024-01-15T17:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-15 12:39:38.160208
3,1839,BNB,BNB,bnb,2008,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151689561.1880184,151689561.1880184,False,,4,,,,2024-01-15T17:38:00.000Z,317.1533599358559,1594673970.1985226,113.7641,0.18364655,3.70380651,5.34342869,28.73868828,28.23218153,49.86235709,48108853997.97564,2.8631,48108853997.98,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:39:38.160208
4,5426,Solana,SOL,solana,614,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,432684519.4713864,567229310.4871085,True,,5,,,,2024-01-15T17:39:00.000Z,95.19670605932195,2226504780.799977,-12.5847,1.27454995,-5.80729025,-0.11213241,25.20420891,51.87197912,295.51776403,41190141016.53654,2.4511,53998361938.67,,2024-01-15T17:39:00.000Z,,,,,,2024-01-15 12:39:38.160208
5,52,XRP,XRP,xrp,1199,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54266821529.0,99988013070.0,False,,6,,,,2024-01-15T17:39:00.000Z,0.5738162648444021,1191402861.3349407,117.7821,0.36056644,-1.09297665,1.0540655,-7.87413643,-8.3734864,16.88376372,31139184834.748566,1.8532,57381626484.44,,2024-01-15T17:39:00.000Z,,,,,,2024-01-15 12:39:38.160208
6,3408,USDC,USDC,usd-coin,16210,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25483730797.828663,25483730797.828663,False,,7,,,,2024-01-15T17:39:00.000Z,1.0003958866319484,5286009562.352451,66.3066,0.01915775,0.02552284,0.03556164,0.03084529,0.04422983,0.0416007,25493819466.183697,1.5172,25493819466.18,,2024-01-15T17:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-15 12:39:38.160208
7,2010,Cardano,ADA,cardano,1024,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35395220857.908,36528237975.525,False,,8,,,,2024-01-15T17:38:00.000Z,0.5282194184063388,383387063.251,32.0863,0.52664617,-3.47186886,2.856569,-14.89115376,37.43405574,113.48778839,18696442975.928074,1.1127,23769873828.29,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:39:38.160208
8,5805,Avalanche,AVAX,avalanche,636,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366648413.69842523,434681323.69842523,False,,9,,,,2024-01-15T17:38:00.000Z,36.149213330846024,533351853.7643638,-5.8186,1.48847816,-3.14413428,5.59982142,-18.09896955,58.21027373,297.22555447,13254051724.20066,0.7888,26027433598.21,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:39:38.160208
